Minute to Win It,,2013,1 Season,Reality TV,In this game show hosted by Olympian Apolo Anton Ohno_ contestants compete by completing 60-second challenges using common household items.
Miracle,Gavin O'Connor,2004,136 min,Children & Family Movies_ Dramas_ Sports Movies,U.S. hockey coach Herb Brooks unites a motley crew of college athletes and turns them into a force to be reckoned with at the 1980 Winter Olympics.
Mirror Mirror,Tarsem Singh,2012,106 min,Children & Family Movies_ Comedies,This remake of the classic Grimm tale follows fair-skinned Snow White on a quest to regain her royal throne with help from a team of shady dwarves.
Mirzya,Rakeysh Omprakash Mehra,2016,129 min,Dramas_ International Movies_ Music & Musicals,A modern love story is connected to an ancient folk tale as star-crossed lovers from different social classes are kept apart by their families.
Miss Dynamite,,2015,1 Season,Crime TV Shows_ International TV Shows_ Spanish-Language TV Shows,Wealthy_ beautiful Valentina falls in love_ only to realize that her man and her family are involved with one of Mexico's most powerful drug cartels.
Miss Hokusai,Keiichi Hara,2015,90 min,Anime Features,Herself a talented artist_ O-Ei works with her father_ Tetsuzo_ later known as Hokusai_ on the woodblock prints that would make Edo famous worldwide.
Miss Julie,Liv Ullmann,2014,130 min,Dramas_ International Movies,On a summer night in 1890 Ireland_ the unsettled daughter of aristocrats coaxes her father's valet to seduce her_ though he's engaged to their cook.
Miss Me This Christmas,Kenny Young,2017,85 min,Romantic Movies,With their divorce set to become final on Christmas day_ a couple must decide if they're really ready to throw in the towel on their relationship.
Miss Representation,Jennifer Siebel Newsom,2011,90 min,Documentaries,Explore how the mainstream media's often disparaging portrayals of women contribute to the under-representation of females in positions of leadership.
Miss Rose,,2015,1 Season,International TV Shows_ Romantic TV Shows_ TV Comedies,Resolving to get married soon_ hardworking Si-yi finds love in an unexpected place_ but her ex and her job interfere with her plans.
Miss Sharon Jones!,Barbara Kopple,2015,94 min,Documentaries_ Music & Musicals,This uplifting documentary follows R&B singer Sharon Jones's battle with pancreatic cancer while keeping her band intact for a return to the stage.
Miss Stevens,Julia Hart,2016,86 min,Dramas_ Independent Movies,Emotionally vulnerable teacher Rachel accompanies three students to a weekend drama competition and forms an unexpected bond with troubled teen Billy.
Mission Control: The Unsung Heroes of Apollo,David Fairhead,2017,100 min,Documentaries,Combining archive footage with present-day interviews_ this documentary explores how Apollo's mission control helped change the course of history.
Mission of Honor,David Blair,2018,107 min,Action & Adventure_ Dramas,As Hitler's Nazis threaten to take command of Britain's skies_ a squadron of Polish pilots arrives to aid the Royal Air Force against a mutual enemy.
Mission: Destroy Love,Osman Ali,2014,93 min,Comedies_ International Movies_ Romantic Movies,Two strangers meet by chance on a trip to Thailand and form a connection when they realize their former romantic partners ended up getting together.
Mississippi Grind,Anna Boden_ Ryan Fleck,2015,109 min,Dramas_ Independent Movies,A gambler mired in debt thinks another cardsharp may just be his good luck charm as the two head for New Orleans to buy into a high-stakes poker game.
Moh Maya Money,Munish Bhardwaj,2016,109 min,Dramas_ Independent Movies_ International Movies,After investing in a shady deal that quickly falls apart_ a morally flexible real estate agent involves his wife in a dangerous recovery plan.
Mohawk,Ted Geoghegan,2017,92 min,Action & Adventure_ Horror Movies_ Independent Movies,During the War of 1812_ two Native Americans and their British ally are pursued into enemy territory by American soldiers thirsting for revenge.
Mojave,William Monahan,2015,93 min,Dramas_ Independent Movies_ Thrillers,A lethal game of cat and mouse stretches from the desert to Tinseltown after Hollywood bad boy Thomas runs afoul of a cunning and dangerous drifter.
Mokalik (Mechanic),Kunle Afolayan,2019,100 min,Dramas_ International Movies,A young boy's life shifts when he's sent to work at a mechanic's shop far from his suburban home until an opportunity forces him to make a tough choice.
Molly's Game,Aaron Sorkin,2017,141 min,Dramas,Former Olympian Molly Bloom ran a high-stakes poker game for the stars – until her lofty lifestyle nearly sent her to prison.
Momo Salon,,2014,1 Season,International TV Shows_ Korean TV Shows_ Romantic TV Shows,An aspiring hair stylist opens her own salon. It turns into a mail-holding hub for busy neighbors_ but she seizes the chance to promote her business.
Mona Lisa Smile,Mike Newell,2003,119 min,Dramas,In 1953_ the women of Wellesley College are measured by how well they marry – until the arrival of a professor who threatens to upend the status quo.
Money,Martin Rosete,2016,84 min,Thrillers,Two corporate spies with a $5 million haul for selling secrets are held hostage by a thief_ triggering a game of cat and mouse to gain the upper hand.
Money for Nothing,,2015,1 Season,British TV Shows_ International TV Shows_ Reality TV,Aided by designers and craftspeople_ entrepreneur Sarah Moore rescues items bound for the garbage dump and turns them into valuable_ unique objects.
Money Talks,Brett Ratner,1997,96 min,Action & Adventure_ Comedies,TV news reporter James Russell helps put small-time criminal Franklin Hatchett in jail_ but turns to protecting Hatchett when he escapes from prison.
Monkey Planet,,2014,1 Season,British TV Shows_ Docuseries_ Science & Nature TV,Join zoologist Dr. George McGavin for a fascinating_ up-close look at the habits and behaviors of primates_ our closest animal relatives.
Monkey Up,Robert Vince,2016,83 min,Children & Family Movies_ Comedies,A talking monkey famous for his TV commercials dreams of breaking into real movies. But first he stumbles upon a brother and sister who need his help.
Monopoly (The Bank Of Luck),Ahmed El Gendy,2017,117 min,Comedies_ International Movies,Seeking revenge on his employer_ a lazy bank agent and his two dim-witted friends concoct an elaborate but flawed heist.
Monster Family,Holger Tappe,2017,93 min,Children & Family Movies,A family’s festive Halloween plans take a spooky turn when an evil witch's curse transforms the costumed clan into actual monsters.
Monster High 13 Wishes,Steve Sacks,2013,73 min,Children & Family Movies,It's a new school year at Monster High_ and the little sister of Clawdeen Wolf_ Howleen_ is determined to be more fangtastic than ever.
Monster High: Boo York_ Boo York,William Lau,2015,72 min,Children & Family Movies_ Music & Musicals,Cleo is invited to a gala in the big city celebrating a magical comet and brings her best friends along. But the sinister Nefera has other plans.
Monster High: Escape from Skull Shores,Steve Ball_ Andrew Duncan,2012,46 min,Children & Family Movies,A swanky cruise veers off course for Lagoona and her friends when they're left stranded on Skull Shores_ an island with a notorious beast.
Monster High: Freaky Fusion,William Lau_ Sylvain Blais,2014,74 min,Children & Family Movies,When Frankie Stein travels back in time_ a teen scientist follows her home into the present and causes a lab accident that creates four new monsters.
Monster High: Friday Night Frights,Dustin McKenzie,2013,46 min,Children & Family Movies,In their bid to win the Skulltimate Roller Maze championship_ Monster High loses its star players_ Clawd and Deuce_ to injury.
Monster High: Fright On!,Victor Dal Chele_ Alfred Gimeno,2011,46 min,Children & Family Movies,Big changes are afoot at Monster High when administrators announce a merger with two other schools_ designed to bring all monsters together.
Monster High: Frights_ Camera_ Action!,William Lau,2014,74 min,Children & Family Movies,Draculaura is whisked to Transylvania to be crowned vampire queen_ but when she learns she's been duped_ the search is on for the true royal heir.
Monster High: Ghouls Rule,Mike Fetterly_ Steve Sacks,2012,71 min,Children & Family Movies,"After learning that monsters and ""Normies"" used to spend Halloween together_ Frankie Stein and her pals rally both groups for a frightfully good time."
Monster High: Great Scarrier Reef,William Lau,2016,72 min,Children & Family Movies,At a Monster High party_ Lagoona and pals are sucked into the reef_ where she'll have to come to terms with her flaws and confront an old frenemy.
Monster High: Haunted,Dan Fraga_ William Lau,2015,76 min,Children & Family Movies,Hearing that their old school is being haunted_ Spectra Vondergeist and her pals head back to Monster High to get to the bottom of the scary spookery.
Monster High: New Ghoul at School,Audu Paden_ Eric Radomski,2010,23 min,Children & Family Movies,Insecure new student Frankie Stein struggles to fit in at Monster High_ where ultra-cool ghoul Cleo De Nile and hunky monster Deuce rule the roost.
Monster High: Scaris_ City of Frights,Dustin McKenzie_ Andrew Duncan_ Audu Paden,2013,60 min,Children & Family Movies,When Clawdeen gets a chance to study with a top fashion designer_ she and her pals hop on a plane to Scaris_ France_ the city where screams come true.
Monster High: Why Do Ghouls Fall in Love?,Dustin McKenzie_ Steve Sacks,2013,46 min,Children & Family Movies,Draculaura's ghoulfriends have some suspicions about one of her two persistent suitors – but can they stop him before he steals her un-beating heart?
Monster Math Squad,,2012,2 Seasons,Kids' TV,Max_ Lily and Goo love to put their minds together and use their math skills to overcome any obstacle_ even ones with two left feet or ten thumbs.
Monster-in-Law,Robert Luketic,2005,101 min,Comedies_ Romantic Movies,An office temp thinks she's found Mr. Right when she starts dating a handsome surgeon. But there's a problem standing in the way of everlasting bliss.
Monty Don's French Gardens,Rachel Bell,2013,1 Season,British TV Shows_ Docuseries_ International TV Shows,TV personality Monty Don visits France’s most famous gardens to dig up the influence of power_ culture and passion on their conceptions and designs.
Monty Don's Italian Gardens,,2011,1 Season,British TV Shows_ Docuseries_ International TV Shows,From horticultural hideaways to luxurious botanical displays_ TV personality Monty Don explores the history behind Italy’s most extraordinary gardens.
Moon,Duncan Jones,2009,97 min,Dramas_ Independent Movies_ Sci-Fi & Fantasy,As he nears the end of a lonely three-year stint on the moon base Sarang_ astronaut Sam Bell begins to hear and see strange things.
